doi,best_oa_location,oa_locations,oa_locations_embargoed,data_standard,is_oa,is_paratext,genre,oa_status,has_repository_copy,journal_is_oa,journal_is_in_doaj,journal_issns,journal_issn_l,journal_name,publisher,published_date,year,title,updated_resource,authors
10.1071/bt20060,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2020-01-01,2020,Seed germination response of a potential rangeland weed Psilocaulon granulicaule to selected environmental conditions,2021-01-16T21:53:10.199629,
10.1071/bt20026,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2021-01-01,2021,"Two short pollen records from the late Holocene and pre last Glacial of Flinders Island, south eastern Australia",2021-02-17T01:04:36.041839,
10.1071/bt20006,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2020-01-01,2020,Sexual dimorphism in the dioecious monocot Lomandra leucocephala ssp. robusta and its potential ecosystem and conservation significance,2021-05-19T20:42:08.024693,
10.1071/bt20106,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0067-1924,0067-1924,Australian Journal of Botany,CSIRO Publishing,2020-01-01,2020,Shortfalls in extinction risk assessments for plants,2021-01-18T10:21:47.336220,
10.1111/aec.12954,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1442-9985,1442-9993",1442-9985,Austral Ecology,Wiley,2020-09-24,2020,Impact of removal on occupancy patterns of the invasive rainbow lorikeet ( Trichoglossus moluccanus ) in Tasmania,2021-01-23T21:07:51.208892,
10.1007/s10452-020-09806-5,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1386-2588,1573-5125",1386-2588,Aquatic Ecology,Springer Science and Business Media LLC,2020-11-24,2020,Seed germination and dispersal of Eleocharis acuta and Eleocharis sphacelata under experimental hydrological conditions,2021-01-16T19:08:41.293077,
10.1371/journal.pone.0105480,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-08-20,2014,Urbanisation at Multiple Scales Is Associated with Larger Size and Higher Fecundity of an Orb-Weaving Spider,2022-03-11T17:42:27.958763,
10.1371/journal.pone.0111895,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-12-10,2014,Independent Transitions between Monsoonal and Arid Biomes Revealed by Systematic Revison of a Complex of Australian Geckos (Diplodactylus; Diplodactylidae),2022-08-11T18:02:06.689489,
10.1371/journal.pone.0113749,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-11-24,2014,Improving the Use of Species Distribution Models in Conservation Planning and Management under Climate Change,2022-10-21T17:21:50.780738,
10.1371/journal.pone.0107510,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLoS ONE,Public Library of Science (PLoS),2014-09-23,2014,"Taxamatch, an Algorithm for Near (‘Fuzzy’) Matching of Scientific Names in Taxonomic Databases",2021-11-28T08:55:48.751327,
10.1007/s10113-013-0577-5,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1436-3798,1436-378X",1436-3798,Regional Environmental Change,Springer Science and Business Media LLC,2014-01-10,2014,Projecting canopy cover change in Tasmanian eucalypt forests using dynamically downscaled regional climate models,2021-01-14T14:52:16.793504,
10.1016/j.revpalbo.2013.11.003,,,,2,TRUE,FALSE,journal-article,green,TRUE,FALSE,FALSE,0034-6667,0034-6667,Review of Palaeobotany and Palynology,Elsevier BV,2014-02-01,2014,A new protocol for the collection and cataloguing of reference material for the study of fossil Cyperaceae fruits: The Modern Carpological Collection,2021-09-16T18:52:50.287728,
10.1016/j.sajb.2014.05.002,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,0254-6299,0254-6299,South African Journal of Botany,Elsevier BV,2014-09-01,2014,Melaleuca parvistaminea Byrnes (Myrtaceae) in South Africa: Invasion risk and feasibility of eradication,2022-02-03T14:24:32.871176,
10.7751/telopea20147401,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0312-9764,2200-4025",0312-9764,Telopea,Royal Botanical Gardens and Domain Trust,2014-04-09,2014,"Apodasmia ceramophila, a new Western Australian species of Restionaceae",2022-02-10T00:08:51.601122,
10.7751/telopea20147400,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0312-9764,2200-4025",0312-9764,Telopea,Royal Botanical Gardens and Domain Trust,2014-04-09,2014,"Leptocarpus (Restionaceae) enlarged to include Meeboldina and Stenotalis, with new Western Australian species and subgenera",2022-05-11T13:31:07.800997,
10.7751/telopea20147788,,,,2,TRUE,FALSE,journal-article,bronze,TRUE,FALSE,FALSE,"0312-9764,2200-4025",0312-9764,Telopea,Royal Botanical Gardens and Domain Trust,2014-09-15,2014,Some new and noteworthy bryophytes from Antarctic Beech (Nothofagus moorei) forests of north-eastern New South Wales,2022-05-30T22:00:35.270185,
10.1080/00049670.2014.974004,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0004-9670,2201-4276",0004-9670,The Australian Library Journal,Informa UK Limited,2014-11-19,2014,Linked data: what is it and why should you care?a,2021-01-19T12:23:56.753513,
10.1111/jbi.13982,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"0305-0270,1365-2699",0305-0270,Journal of Biogeography,Wiley,2020-10-02,2020,What drives diversification in a pantropical plant lineage with extraordinary capacity for long‐distance dispersal and colonization?,2022-11-09T04:44:45.171678,
10.1002/zoo.21128,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0733-3188,0733-3188,Zoo Biology,Wiley,2014-04-07,2014,"Biology, life history, and captive management of the kultarr (Antechinomys laniger)",2021-07-10T19:59:18.935811,
10.1038/s41598-020-74994-x,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2020-10-20,2020,Asynchronous multi-decadal time-scale series of biotic and abiotic responses to precipitation during the last 1300 years,2021-05-26T20:16:53.238604,
10.3897/zookeys.464.8615,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1313-2970,1313-2989",1313-2970,ZooKeys,Pensoft Publishers,2014-12-16,2014,Focus stacking: Comparing commercial top-end set-ups with a semi-automatic low budget approach. A possible solution for mass digitization of type specimens,2022-10-25T13:54:47.650358,
10.3897/zookeys.454.8625,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"1313-2970,1313-2989",1313-2970,ZooKeys,Pensoft Publishers,2014-11-12,2014,"The Australian millipede Dicranogonus pix Jeekel, 1982 (Diplopoda, Polydesmida, Paradoxosomatidae): a species with and without paranota",2022-07-10T07:09:43.290792,
10.11646/zootaxa.3765.2.1,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2014-02-17,2014,"&lt;p class=""HeadingRunIn""&gt;&lt;strong&gt;The Black-tailed Antechinus, &lt;em&gt;Antechinus arktos&lt;/em&gt; sp. nov.: a new species of carnivorous marsupial from montane regions of the Tweed Volcano caldera, eastern Australia&lt;/strong&gt;&lt;/p&gt;",2022-11-03T19:43:26.828271,
10.11646/zootaxa.3866.2.6,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2014-09-23,2014,<strong><em>Pratylenchus</em> <em>quasitereoides</em> n. sp. from cereals in Western Australia</strong>,2022-08-12T22:11:25.432614,
10.11646/zootaxa.3754.5.4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2014-01-17,2014,"<strong>Sedlacekvia kinchegaensis, a new species of a charismatic genus from Australia, with notes on its systematics (Coleoptera, Cleridae)</strong>",2021-04-26T22:40:09.166534,
10.11646/zootaxa.3873.1.4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2014-10-14,2014,"<strong>A new species of Velvet Gecko (<em>Oedura</em>: Diplodactylidae) from the limestone ranges of the southern Kimberley, Western Australia</strong>",2022-03-24T02:54:37.472184,
10.11646/zootaxa.3846.2.6,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1175-5334,1175-5326",1175-5326,Zootaxa,Magnolia Press,2014-08-01,2014,"&lt;p&gt;&lt;strong&gt;Two new &lt;em&gt;Aprostocetus&lt;/em&gt; species (Hymenoptera: Eulophidae: Tetrastichinae), fortuitous parasitoids of invasive eulophid gall inducers (Tetrastichinae) on &lt;em&gt;Eucalyptus&lt;/em&gt; and &lt;em&gt;Erythrina&lt;/em&gt;&lt;/strong&gt;&lt;/p&gt;",2022-10-07T22:06:12.648767,
10.2478/dim-2020-0019,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,2543-9251,2543-9251,Data and Information Management,Walter de Gruyter GmbH,2020-09-30,2020,Study on the Data Management of Citizen Science: From the Data Life Cycle Perspective,2022-05-30T14:47:44.034578,
10.1080/08912963.2020.1832089,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0891-2963,1029-2381",0891-2963,Historical Biology,Informa UK Limited,2020-10-26,2020,The fossil record of Icacinaceae in Australia supports long-standing Palaeo-Antarctic rainforest connections in southern high latitudes,2021-05-08T18:24:03.063536,
10.1002/ppp3.10141,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"2572-2611,2572-2611",2572-2611,"PLANTS, PEOPLE, PLANET",Wiley,2020-09-01,2020,"Plant and fungal collections: Current status, future perspectives",2022-10-28T09:21:13.451511,
10.1111/jbi.13983,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0305-0270,1365-2699",0305-0270,Journal of Biogeography,Wiley,2020-10-06,2020,"Using RADseq to understand the circum‐Antarctic distribution of a lichenized fungus,<i>Pseudocyphellaria glabra</i>",2022-11-23T03:46:51.336360,
10.7717/peerj.9916,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2167-8359,2167-8359,PeerJ,PeerJ,2020-09-28,2020,No one-size-fits-all solution to clean GBIF,2021-12-13T01:26:33.347929,
10.1111/ecog.05102,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2020-10-08,2020,"<i>sampbias</i> , a method for quantifying geographic sampling biases in species distribution data",2022-09-26T00:54:05.935281,
10.1101/2020.09.23.310888,,,,2,TRUE,FALSE,posted-content,green,TRUE,FALSE,FALSE,NA,NA,NA,Cold Spring Harbor Laboratory,2020-09-25,2020,Highly pathogenic avian influenza (H5N1) landscape suitability varies by wetland habitats and the degree of interface between wild waterfowl and poultry in India,2021-02-08T17:50:01.178067,
10.21685/1680-0826-2020-14-3-1,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,FALSE,1680-0826,1680-0826,Protistology,Penza State University,2020-01-01,2020,The interplay of two invaders: can blooms of the potentially toxic dinoflagellates Prorocentrum cordatum be downregulated by the neritic copepods Acartia tonsa?,2022-05-07T01:12:46.513960,
10.1111/faf.12515,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,"1467-2960,1467-2979",1467-2960,Fish and Fisheries,Wiley,2020-10-21,2020,European small pelagic fish distribution under global change scenarios,2022-11-23T22:30:00.941779,
10.1007/s10530-020-02372-9,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1387-3547,1573-1464",1387-3547,Biological Invasions,Springer Science and Business Media LLC,2020-11-02,2020,Oh the places they’ll go: improving species distribution modelling for invasive forest pests in an uncertain world,2021-01-14T02:58:56.490157,
10.1016/j.agrformet.2020.108209,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0168-1923,0168-1923,Agricultural and Forest Meteorology,Elsevier BV,2021-01-01,2021,Global warming increases latitudinal divergence in flowering dates of a perennial herb in humid regions across eastern Asia,2021-01-20T01:33:59.873886,
10.1038/s41598-020-72549-8,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,Springer Science and Business Media LLC,2020-09-25,2020,Mining data from legacy taxonomic literature and application for sampling spiders of the Teutamus group (Araneae; Liocranidae) in Southeast Asia,2021-03-21T12:38:42.445289,
10.1093/molbev/msaa266,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,1537-1719,0737-4038,Molecular Biology and Evolution,Oxford University Press (OUP),2020-10-09,2020,Genomic Adaptations to Salinity Resist Gene Flow in the Evolution of Floridian Watersnakes,2022-09-20T12:11:28.681646,
10.1111/gcbb.12764,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"1757-1693,1757-1707",1757-1693,GCB Bioenergy,Wiley,2020-12-22,2020,Ecologically adaptable Populus simonii is specific for recalcitrance‐reduced lignocellulose and largely enhanced enzymatic saccharification among woody plants,2022-09-28T01:12:13.625357,
10.3390/land9110403,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2073-445X,2073-445X,Land,MDPI AG,2020-10-23,2020,Assessing the Impacts of Agriculture and Its Trade on Philippine Biodiversity,2022-05-03T22:36:52.412032,
10.1016/j.dib.2020.106337,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2352-3409,2352-3409,Data in Brief,Elsevier BV,2020-12-01,2020,Standardized data to support conservation prioritization for sharks and batoids (Elasmobranchii),2022-10-29T10:50:12.817995,
10.1016/j.quascirev.2020.106640,,,,2,TRUE,FALSE,journal-article,hybrid,TRUE,FALSE,FALSE,0277-3791,0277-3791,Quaternary Science Reviews,Elsevier BV,2020-12-01,2020,Linking worldwide past and present conifer vulnerability,2021-01-20T18:54:11.758776,
10.1038/s41467-020-18530-5,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,2041-1723,2041-1723,Nature Communications,Springer Science and Business Media LLC,2020-09-29,2020,Frugivore-fruit size relationships between palms and mammals reveal past and future defaunation impacts,2022-11-14T04:39:10.435140,
10.1111/ddi.13161,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"1366-9516,1472-4642",1366-9516,Diversity and Distributions,Wiley,2020-10-01,2020,Predicting range expansion of invasive species: Pitfalls and best practices for obtaining biologically realistic projections,2022-09-16T21:10:55.262963,
10.1371/journal.pone.0226534,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,Public Library of Science (PLoS),2020-05-04,2020,Evaluating the data quality of iNaturalist termite records,2021-11-25T20:33:02.810542,
10.1111/jse.12701,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1674-4918,1759-6831",1759-6831,Journal of Systematics and Evolution,Wiley,2021-03-24,2021,New Eocene fossil fruits and leaves of Menispermaceae from the central Tibetan Plateau and their biogeographic implications,2021-04-03T01:03:01.173064,
10.1186/s13717-020-00259-0,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,2192-1709,2192-1709,Ecological Processes,Springer Science and Business Media LLC,2020-10-21,2020,"Mapping current and potential future distributions of the oak tree (Quercus aegilops) in the Kurdistan Region, Iraq",2022-11-03T08:51:19.814429,
10.1111/2041-210x.13523,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"2041-210X,2041-210X",2041-210X,Methods in Ecology and Evolution,Wiley,2020-11-20,2020,Incorporating time into the traditional correlational distributional modelling framework: A proof‐of‐concept using the Wood Thrush <i>Hylocichla mustelina</i>,2022-08-18T11:37:04.789602,
10.18475/cjos.v50i2.a6,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,0008-6452,0008-6452,Caribbean Journal of Science,University of Puerto Rico at Mayaguez,2020-09-01,2020,"First Record of Total Leucism in the Clay-colored Thrush (Turdus grayi, Aves, Passeriformes, Turdidae)",2021-01-17T05:38:16.722555,
10.1007/s41208-020-00265-1,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"0212-5919,2366-1674",0212-5919,Thalassas: An International Journal of Marine Sciences,Springer Science and Business Media LLC,2020-10-30,2020,"Documentation of Istiblennius dussumieri (Blenniiformes: Blenniidae) from the Northern Bay of Bengal, with Ecological Notes",2021-01-18T03:44:20.366153,
10.4081/rio.2020.430,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"2385-0833,0035-6875",0035-6875,Rivista Italiana di Ornitologia,PAGEPress Publications,2020-10-07,2020,Wintering range of western yellow wagtail <em>Motacilla flava</em> in Africa and Europe in a historical perspective,2021-12-08T20:51:00.663331,
10.1002/ajb2.1540,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"0002-9122,1537-2197",0002-9122,American Journal of Botany,Wiley,2020-09-01,2020,Evolutionary trade‐offs in the chemical defense of floral and fruit tissues across genus Cornus,2021-10-10T06:35:16.043646,
10.3390/ijms21186897,,,,2,TRUE,FALSE,journal-article,gold,TRUE,TRUE,TRUE,1422-0067,1422-0067,International Journal of Molecular Sciences,MDPI AG,2020-09-20,2020,Phlorotannins from Fucus vesiculosus: Modulation of Inflammatory Response by Blocking NF-κB Signaling Pathway,2022-07-24T12:33:33.384595,
10.1111/ecog.05100,,,,2,TRUE,FALSE,journal-article,gold,FALSE,TRUE,TRUE,"0906-7590,1600-0587",0906-7590,Ecography,Wiley,2020-10-11,2020,Revealing hidden plant diversity in arid environments,2021-12-25T11:08:17.061550,
10.1016/j.jnc.2020.125927,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,1617-1381,1617-1381,Journal for Nature Conservation,Elsevier BV,2020-12-01,2020,"Potential conflict extent between two invasive alien pests, Rhynchophorus ferrugineus and Paysandisia archon, and the native populations of the Mediterranean fan palm",2021-01-19T02:57:47.754568,
10.1093/sysbio/syaa080,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1063-5157,1076-836X",1063-5157,Systematic Biology,Oxford University Press (OUP),2021-01-05,2021,The Phylogeny and Evolution of the Flashiest of the Armored Harvestmen (Arachnida: Opiliones),2022-01-24T20:57:29.141237,
10.17223/19988591/50/2,,,,2,TRUE,FALSE,journal-article,bronze,FALSE,FALSE,FALSE,"1998-8591,2311-2077",1998-8591,Vestnik Tomskogo gosudarstvennogo universiteta. Biologiya,Tomsk State University,2020-01-01,2020,Northern border of Ambrosia artemisiifolia L. distribution in Canada in relation to the establishing of its environmental limits,2021-01-13T02:49:53.631934,
10.1007/s10530-020-02393-4,,,,2,FALSE,FALSE,journal-article,closed,FALSE,FALSE,FALSE,"1387-3547,1573-1464",1387-3547,Biological Invasions,Springer Science and Business Media LLC,2020-10-29,2020,Naturalised plants transform the composition and function of the New Zealand flora,2021-01-17T04:27:20.221545,
